total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,hit_rate,profit_factor,average_trade_pnl,average_win,average_loss,win_loss_ratio,number_of_trades,turnover,window,model
-0.12564991018778482,-0.7010877264076045,0.36747469789300025,-3.286194254201839,-3.810076165642875,-0.16203452423522913,-4.326779923702062,0.4646401985111663,0.6654623318633355,-0.23758939162790219,2.03223512400001,-0.9254150024242391,2.196025695149007,258,258.0,wf_1_2021-07-01_2021-12-31,long_only
-0.07558695430409457,-0.49583994696943745,0.351122713615614,-1.9504795318227424,-2.7956627715724336,-0.12786166059064608,-3.8779407734808617,0.3901985111662531,0.1306959038767954,-0.8310320343010756,1.452449285624996,-1.045947923235294,1.388643978690951,1488,1488.0,wf_1_2021-07-01_2021-12-31,tsmom_12
-0.056167999592407813,-0.38397852480276007,0.3594441783788041,-1.3478352589826192,-1.9108056732414354,-0.16657708114789915,-2.305110175762032,0.4032258064516129,0.14530189528820772,-0.8067957352284304,1.47382840872728,-1.0408150037313484,1.4160330158996242,1182,1182.0,wf_1_2021-07-01_2021-12-31,tsmom_24
0.0018749467918632856,0.08505262843910777,0.35753983998858324,0.228306153784084,0.3178401206214403,-0.07227606212634163,1.1767745217003127,0.42819478908188585,0.23193695003582238,-0.7646146171883292,2.0010952395402284,-1.1253593811094456,1.7781832836079714,754,754.0,wf_1_2021-07-01_2021-12-31,tsmom_48
-0.04276405495372437,-0.2946152025681249,0.3636889924366903,-0.9596408628952346,-1.3134431965318436,-0.08856220966166017,-3.326646926422252,0.44370347394540943,0.2400812260691353,-0.7071039264139977,1.7819681590697654,-1.063870925333337,1.674985298156758,686,686.0,wf_1_2021-07-01_2021-12-31,tsmom_78
0.024108086114055904,0.33951194236483806,0.3637431389490838,0.8036055992424539,1.1238302022163429,-0.09764710171852486,3.476928002876182,0.43005583126550867,0.22392794181510065,-0.7477994104395632,1.8055249167816112,-1.0943504501716104,1.6498598931434425,728,728.0,wf_1_2021-07-01_2021-12-31,ema_cross_8_24
0.024108086114055904,0.33951194236483806,0.3637431389490838,0.8036055992424539,1.1238302022163429,-0.09764710171852486,3.476928002876182,0.43005583126550867,0.22392794181510065,-0.7477994104395632,1.8055249167816112,-1.0943504501716104,1.6498598931434425,728,728.0,wf_1_2021-07-01_2021-12-31,macd_8_24
-0.06143440171974901,-0.41496960049836595,0.36364122820287653,-1.4742253626952169,-2.0425759407599413,-0.1340041200418527,-3.0966928507031053,0.44292803970223327,0.35243447828938895,-0.5537424703937034,1.8900844019753018,-1.0173255539110089,1.8578953361675195,508,508.0,wf_1_2021-07-01_2021-12-31,ema_cross_16_48
-0.06143440171974901,-0.41496960049836595,0.36364122820287653,-1.4742253626952169,-2.0425759407599413,-0.1340041200418527,-3.0966928507031053,0.44292803970223327,0.35243447828938895,-0.5537424703937034,1.8900844019753018,-1.0173255539110089,1.8578953361675195,508,508.0,wf_1_2021-07-01_2021-12-31,macd_16_48
-0.06370799257768711,-0.42793975215150115,0.36529610365963905,-1.5289197233939946,-2.061759164161436,-0.12478752187887276,-3.429347307392549,0.45719602977667495,0.6001335601897978,-0.2855837504000018,1.926355490337073,-0.9185824398713831,2.0970959238092934,400,400.0,wf_1_2021-07-01_2021-12-31,ema_cross_32_96
-0.06370799257768711,-0.42793975215150115,0.36529610365963905,-1.5289197233939946,-2.061759164161436,-0.12478752187887276,-3.429347307392549,0.45719602977667495,0.6001335601897978,-0.2855837504000018,1.926355490337073,-0.9185824398713831,2.0970959238092934,400,400.0,wf_1_2021-07-01_2021-12-31,macd_32_96
-0.0013247486961378563,-0.01229379575137124,0.020946595090551887,-0.5905488827443464,-0.30882974233056937,-0.011140653979974213,-1.1035075475344487,0.07568238213399504,0.9756062306600098,-0.002096761065743519,0.19142998479340545,-0.15296106135210882,1.2514948778548487,1114,29.75559013336897,wf_1_2021-07-01_2021-12-31,lstm_dmn
0.0600498272380936,0.7480574914288782,0.09682567214042573,5.768178016421875,6.152245974230761,-0.018068033239385883,41.40226451422579,0.24488213399503722,1.1181065263923287,0.02455554276975906,0.5220539968590664,-0.3748090017177937,1.392853411914953,3546,333.7297466248274,wf_1_2021-07-01_2021-12-31,decoder_transformer
0.04855842042719627,0.5767293699966143,0.10046621349632197,4.532413034797205,4.037834220615203,-0.017166915005273897,33.59539962884628,0.2149503722084367,1.107680529318087,0.023106686628982288,0.5275190108483009,-0.3905711129970387,1.3506349888510585,3076,220.6593227352778,wf_1_2021-07-01_2021-12-31,decoder_tft
-0.19502837307339493,-0.8827874069142652,0.42450738101867486,-5.049920283147127,-6.2605769667552575,-0.23917193282552074,-3.691015900090045,0.45316966537750125,0.5264422077279832,-0.30549562386555257,2.0206899139999828,-0.7754320961616202,2.605888928253517,238,238.0,wf_2_2022-01-01_2022-06-30,long_only
0.08828567305582857,1.5915623390654128,0.4029182072120999,2.3634283601488395,3.201992635892503,-0.10328714248055115,15.409104181240197,0.40692786278796034,0.09322108494886594,-0.9554995561609896,1.2442440470588312,-1.1440490078655456,1.0875793244034357,1292,1292.0,wf_2_2022-01-01_2022-06-30,tsmom_12
0.0068359965014976876,0.1674785046884224,0.41173179614707633,0.37608583116039784,0.5024304286167397,-0.08951700622072423,1.8709127098762288,0.4180258954094501,0.12067146461972046,-0.8593492644040425,1.2553804834408533,-1.0786021814046838,1.1638957393966585,990,990.0,wf_2_2022-01-01_2022-06-30,tsmom_24
0.10368897373290631,2.011188808416788,0.4160635894181236,2.6494624947723486,3.593088774106636,-0.14618782605301972,13.757566978849288,0.43803598453001513,0.15839484026970244,-0.8781900470219453,1.4851950107042275,-1.1741342076895962,1.2649278089143843,638,638.0,wf_2_2022-01-01_2022-06-30,tsmom_48
0.07735506639151968,1.3514789133722411,0.41931967445850354,2.039137385379661,2.7495110993822403,-0.11249784942606855,12.01337554688463,0.4454346729443417,0.20465088196664807,-0.7168915944827566,1.2297534400000056,-1.060417188803244,1.1596883311443391,580,580.0,wf_2_2022-01-01_2022-06-30,tsmom_78
0.10771411022258004,2.1293882709871554,0.4184065227767528,2.7266500636142426,3.59283693640183,-0.09839293505794255,21.641678538537157,0.44089456869009586,0.15079081000196934,-0.8351477989776374,1.307493426478874,-1.1092514512432452,1.1787168950858165,626,626.0,wf_2_2022-01-01_2022-06-30,ema_cross_8_24
0.10771411022258004,2.1293882709871554,0.4184065227767528,2.7266500636142426,3.59283693640183,-0.09839293505794255,21.641678538537157,0.44089456869009586,0.15079081000196934,-0.8351477989776374,1.307493426478874,-1.1092514512432452,1.1787168950858165,626,626.0,wf_2_2022-01-01_2022-06-30,macd_8_24
0.05185415224601608,0.8371424720483667,0.41885423770773017,1.4520907892341068,1.922093858975484,-0.11139889844211714,7.514818223120454,0.45333781738691775,0.21626330402072297,-0.6488404934497802,1.1388947200000088,-0.9823040565803106,1.1594116021110983,458,458.0,wf_2_2022-01-01_2022-06-30,ema_cross_16_48
0.05185415224601608,0.8371424720483667,0.41885423770773017,1.4520907892341068,1.922093858975484,-0.11139889844211714,7.514818223120454,0.45333781738691775,0.21626330402072297,-0.6488404934497802,1.1388947200000088,-0.9823040565803106,1.1594116021110983,458,458.0,wf_2_2022-01-01_2022-06-30,macd_16_48
0.21609212959864532,7.199407200812878,0.4233625469733138,4.969967282642809,6.605955456844889,-0.07162018502294476,100.52204135616829,0.46628552211198926,0.45593092453884165,-0.35756225835293914,1.4348855053521166,-0.8306618539776933,1.7274002633936398,340,340.0,wf_2_2022-01-01_2022-06-30,ema_cross_32_96
0.21609212959864532,7.199407200812878,0.4233625469733138,4.969967282642809,6.605955456844889,-0.07162018502294476,100.52204135616829,0.46628552211198926,0.45593092453884165,-0.35756225835293914,1.4348855053521166,-0.8306618539776933,1.7274002633936398,340,340.0,wf_2_2022-01-01_2022-06-30,macd_32_96
0.010543116686692056,0.11433299813497633,0.022907234980080616,4.725848132360004,2.7120603712100118,-0.006111808172042488,18.706902264697177,0.07196906003026736,1.1720129025074781,0.015985930291880276,0.24532541852994694,-0.16714336255493412,1.4677544760374026,964,38.097368851304054,wf_2_2022-01-01_2022-06-30,lstm_dmn
0.04150854072731658,0.535985380742789,0.14416936715011797,2.976871088162889,2.8767709871540363,-0.028336545258293544,18.914986843215008,0.2646712628215907,1.062262095666476,0.016259978621310837,0.6353725701351103,-0.46354465901666086,1.3706825389444808,3605,485.61820521205664,wf_2_2022-01-01_2022-06-30,decoder_transformer
0.002340933860178307,0.03582497193196321,0.14911897507452748,0.23604101118014612,0.216531450689866,-0.0556022678300252,0.6443077473292869,0.26366235076509165,1.0031341210076399,0.0008391145707173246,0.6078892255902506,-0.47965284609492037,1.2673524832373309,3549,423.23167914850114,wf_2_2022-01-01_2022-06-30,decoder_tft
