total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,hit_rate,profit_factor,average_trade_pnl,average_win,average_loss,win_loss_ratio,number_of_trades,turnover,window,model
-0.557196367322847,-0.9976143028707352,1.8373734894650142,-3.286194254201816,-3.8100761656428808,-0.6398041228716476,-1.5592495690604804,0.4646401985111663,0.6654623318633355,-1.187946958139511,10.161175620000048,-4.627075012121195,2.196025695149007,258,1290.0,wf_1_2021-07-01_2021-12-31,long_only
-0.40662012021787386,-0.9674306649585922,1.7556135680780969,-1.9504795318227137,-2.795662771572433,-0.5428037787386024,-1.7822843223508158,0.3901985111662531,0.13069590387679533,-4.155160171505377,7.262246428124978,-5.229739616176471,1.3886439786909504,1488,7440.0,wf_1_2021-07-01_2021-12-31,tsmom_12
-0.3457010138461013,-0.9112920352131625,1.7972208918940267,-1.3478352589826144,-1.910805673241439,-0.6199459012241308,-1.469954125696688,0.4032258064516129,0.14530189528820775,-4.033978676142151,7.369142043636402,-5.204075018656742,1.4160330158996246,1182,5910.0,wf_1_2021-07-01_2021-12-31,tsmom_24
-0.11699826485357079,0.5040197668902493,1.787699199942893,0.22830615378408728,0.31784012062143996,-0.36302737168258514,1.38837951682316,0.42819478908188585,0.23193695003582238,-3.8230730859416466,10.005476197701142,-5.626796905547228,1.7781832836079714,754,3770.0,wf_1_2021-07-01_2021-12-31,tsmom_48
-0.3002055815145861,-0.8253688000517595,1.8184449621834569,-0.9596408628952312,-1.3134431965318454,-0.4235311445587616,-1.9487794714875946,0.44370347394540943,0.24008122606913532,-3.5355196320699878,8.909840795348828,-5.3193546266666845,1.6749852981567581,686,3430.0,wf_1_2021-07-01_2021-12-31,tsmom_78
-0.019138422853788972,3.312477973341352,1.8187156947454362,0.8036055992424473,1.1238302022163433,-0.453174627659906,7.309495658321073,0.43005583126550867,0.2239279418151007,-3.7389970521978158,9.027624583908059,-5.471752250858052,1.649859893143443,728,3640.0,wf_1_2021-07-01_2021-12-31,ema_cross_8_24
-0.019138422853788972,3.312477973341352,1.8187156947454362,0.8036055992424473,1.1238302022163433,-0.453174627659906,7.309495658321073,0.43005583126550867,0.2239279418151007,-3.7389970521978158,9.027624583908059,-5.471752250858052,1.649859893143443,728,3640.0,wf_1_2021-07-01_2021-12-31,macd_8_24
-0.36581513398418597,-0.9314714117557956,1.818206141014372,-1.4742253626952253,-2.0425759407599475,-0.5521617147802778,-1.6869539970304839,0.44292803970223327,0.352434478289389,-2.768712351968517,9.45042200987651,-5.086627769555045,1.8578953361675197,508,2540.0,wf_1_2021-07-01_2021-12-31,ema_cross_16_48
-0.36581513398418597,-0.9314714117557956,1.818206141014372,-1.4742253626952253,-2.0425759407599475,-0.5521617147802778,-1.6869539970304839,0.44292803970223327,0.352434478289389,-2.768712351968517,9.45042200987651,-5.086627769555045,1.8578953361675197,508,2540.0,wf_1_2021-07-01_2021-12-31,macd_16_48
-0.37433998092956966,-0.9387386269797672,1.8264805182981758,-1.5289197233940108,-2.0617591641614426,-0.5196935735298944,-1.806331028116452,0.45719602977667495,0.6001335601897977,-1.427918752000009,9.631777451685362,-4.592912199356916,2.097095923809293,400,2000.0,wf_1_2021-07-01_2021-12-31,ema_cross_32_96
-0.37433998092956966,-0.9387386269797672,1.8264805182981758,-1.5289197233940108,-2.0617591641614426,-0.5196935735298944,-1.806331028116452,0.45719602977667495,0.6001335601897977,-1.427918752000009,9.631777451685362,-4.592912199356916,2.097095923809293,400,2000.0,wf_1_2021-07-01_2021-12-31,macd_32_96
-0.0055698565333399674,-0.04455507856975971,0.12224200052724221,-0.372851749155175,-0.20108049777898138,-0.03916184110243637,-1.1377166475196134,0.06963399503722084,0.8361366694708737,-0.081757294117639,1.7730089666667084,-0.6524546051282074,2.7174441757803396,153,174.0,wf_1_2021-07-01_2021-12-31,lstm_dmn
0.047005853822994714,0.777310741181978,0.5275218598791953,1.0901995663187085,0.9684224811288124,-0.14211702363211254,5.469511824242413,0.21107320099255583,0.8669711030412566,-0.19579504895238042,3.9119118606326087,-2.184331609422852,1.79089651212172,1260,1554.0,wf_1_2021-07-01_2021-12-31,decoder_transformer
0.41886572896848806,36.051827113603274,0.7619376150688457,4.741102344170647,5.704813656699449,-0.2675322224711595,134.7569529404621,0.3582506203473945,1.2993994415711505,0.45525147573333585,5.04459656919149,-2.4995323515616397,2.0182161539296595,1200,1552.0,wf_1_2021-07-01_2021-12-31,decoder_tft
-0.7164981443461804,-0.9999778922064971,2.1225369050933702,-5.049920283147137,-6.260576966755262,-0.7720600622396898,-1.2952073823189796,0.45316966537750125,0.5264422077279834,-1.5274781193277627,10.103449569999915,-3.8771604808081004,2.605888928253518,238,1190.0,wf_2_2022-01-01_2022-06-30,long_only
0.30464142004517525,115.88101969976508,2.0145910360604935,2.363428360148848,3.2019926358925033,-0.4312498835109573,268.70968348173653,0.40692786278796034,0.09322108494886594,-4.777497780804948,6.221220235294156,-5.720245039327728,1.087579324403436,1292,6460.0,wf_2_2022-01-01_2022-06-30,tsmom_12
-0.12195498794175352,1.1689161644876664,2.0586589807353852,0.3760858311603973,0.5024304286167395,-0.3933614893205848,2.971608040498886,0.4180258954094501,0.12067146461972049,-4.296746322020212,6.276902417204268,-5.3930109070234185,1.163895739396659,990,4950.0,wf_2_2022-01-01_2022-06-30,tsmom_24
